"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"14005","M0556031","les Deux Fonts","72","Sarthe","72347","TASSE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","les Deux Fonts","142","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.172177126,47.89179443,2012-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2012
"14006","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","99714","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2025-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"14007","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","98892","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2024-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"14008","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","98720","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2024-08-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"14009","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","98563","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2024-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"14010","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","98364","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2024-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"14011","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","98282","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2024-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"14012","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","98065","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14013","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97985","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14014","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97838","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14015","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97690","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14016","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97493","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14017","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97386","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14018","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97266","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-04-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14019","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","97093","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2023-03-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"14020","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","96936","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2022-10-25,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"14021","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","96845","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2022-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"14022","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","96612","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2022-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"14023","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","96485","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2022-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"14024","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","96365","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2022-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"14025","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","96207","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2022-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"14026","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95944","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2021-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"14027","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95849","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2021-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"14028","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95675","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2021-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"14029","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95600","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2021-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"14030","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95505","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2021-05-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2021
"14031","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95258","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2020-10-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2020
"14032","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","95185","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2020-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"14033","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","94958","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2020-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"14034","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","94791","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2020-07-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"14035","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","94699","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2020-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"14036","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","94546","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2020-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2020
"14037","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","91751","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2019-09-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"14038","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","90638","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2019-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"14039","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","89454","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2019-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"14040","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","88702","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2019-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"14041","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","87402","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2019-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2019
"14042","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","83850","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2018-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"14043","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","82462","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2018-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"14044","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","81553","0000000134","Onde OFB","1f","Ecoulement visible faible",-0.18307735,47.939763807,2018-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"14045","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","80460","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2018-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"14046","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","79652","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2018-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2018
"14047","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","76650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2017-09-28,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"14048","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","75352","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2017-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"14049","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","74208","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2017-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"14050","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","73154","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2017-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"14051","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","72401","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2017-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"14052","M0556032","Le DeuxFonts à Saint-Ouen-en-Champagne","72","Sarthe","72307","SAINT-OUEN-EN-CHAMPAGNE","52","Pays de la Loire","04","Loire-Bretagne","M0556000","DeuxFonts","72400","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.18307735,47.939763807,2017-04-26,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"14053","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","69166","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2016-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2016
"14054","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","68326","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2016-08-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2016
"14055","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","68245","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2016-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2016
"14056","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","68118","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2016-06-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2016
"14057","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67870","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2016-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2016
"14058","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67514","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14059","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67405","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14060","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67302","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-08-07,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14061","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67205","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14062","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67204","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-07-16,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14063","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","67023","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14064","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","66873","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2015-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2015
"14065","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","65653","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2014-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2014
"14066","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","64651","0000000134","Onde OFB","1","Ecoulement visible",-0.111001434,48.030955708,2014-08-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2014
"14067","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","63904","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2014-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2014
"14068","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","63150","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2014-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2014
"14069","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","62006","0000000134","Onde OFB","1","Ecoulement visible",-0.111001434,48.030955708,2014-05-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2014
"14070","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","1209","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2013-09-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2013
"14071","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","1090","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2013-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2013
"14072","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","957","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2013-07-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2013
"14073","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","787","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2013-06-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2013
"14074","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","752","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2013-05-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2013
"14075","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","540","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2012-09-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2012
"14076","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","539","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2012-09-06,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2012
"14077","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","420","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2012-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2012
"14078","M0566221","la Vègre","72","Sarthe","72126","EPINEU-LE-CHEVREUIL","52","Pays de la Loire","04","Loire-Bretagne","M05-0300","la Vègre","287","0000000134","Onde OFB","1a","Ecoulement visible acceptable",-0.111001434,48.030955708,2012-07-20,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Abandonnée",2012
